69|0.650594571515 0.794146063929 0.827690732453 0.779480392449 0.74785622271 0.871289396346 1.1210645165 0.878730051973 0.455903116599 0.548324706486 1.14509245409 0.69884631559 0.493242966658 0.629222637937 1.05390892539 0.611272204204 0.603265635633 1.02717457889 1.04818477148 0.994527171495
70|0.746194361911 0.726727751461 0.841377210011 0.865658192147 0.970201741764 1.08778234347 0.910992530187 0.661394922679 0.74034965587 1.0310046044 0.619139661762 0.50141941421 1.11563165463 0.580976144806 1.04264527522 0.96601140004 0.908666685897 0.802138315008 0.686556320715 0.939202176309
71|0.576700601364 0.995619740855 0.595232201556 0.973643890896 1.20322215209 0.620727085339 0.991198739165 1.00904438541 0.631209648844 1.03846120896 0.948201550176 0.725323850197 0.432282885544 0.780507306391 0.901168978758 0.584280424198 0.723873441904 0.458377975574 0.951369516923 0.709622391029
72|0.90590284565 1.02809218625 0.098133476423 0.428546771332 0.9719300421 0.404264143475 0.705413483708 0.695637877855 0.123518170515 0.595688841008 0.0890759017137 0.544884627386 0.837675762564 0.460202601843 0.651170678164 0.304666531903 0.345088446494 0.337788375388 0.918017668814 0.141557254052
73|0.605687612032 0.675735130863 1.00723332289 0.450688814849 1.09352524925 0.494492613984 0.425907924298 0.754623377448 0.836921103319 0.909584178878 0.577072446706 0.459507669867 1.1010213941 1.08077562348 0.867739171758 1.06637704012 0.528093852824 0.638585312558 0.989896590731 0.782544682543
74|0.566866391252 1.14872245791 0.773703984088 0.72041634598 0.514444960825 1.14134440534 0.559335811386 0.969134225471 0.92502161565 0.873926157879 0.375574902066 0.506040943769 0.515008977957 0.94373410518 0.858705897634 0.594152031911 0.829580311743 0.953249296173 0.732913135315 0.697083878501
75|0.49695767806 0.634435223468 0.704516810517 0.374114049709 0.349366014943 0.266714834672 0.780745234191 1.00717021403 0.762378760658 0.721100322417 0.549374614541 0.61505126793 0.469250525066 1.04407770269 0.908437396964 0.445172101953 0.747770273694 0.921729165303 0.57892675216 0.309411784273
76|0.746875761901 0.953982449611 0.549858645625 0.983835358939 0.476080590724 0.817327372873 0.420048218837 1.0646500052 0.74919094802 0.929858547263 0.793577058064 0.708492841728 0.798012632212 1.20781760723 1.09349532639 0.946098840527 0.48924479048 1.07463139828 0.733355282304 0.588849041503
77|0.63540741713 0.177372600741 0.270269806867 0.804991030913 0.600928930778 0.395397544252 0.727993935703 0.63735451774 0.458701278449 0.705989339039 0.384695676633 0.58914968376 0.0915785375727 0.616721956052 0.314008520869 0.79207092992 0.0854801443681 0.850476837898 0.895625644579 0.593623981807
78|0.626259255457 0.516866812678 0.824789455764 0.70660866534 0.902332090612 0.940876715513 0.872068907887 0.702105515841 0.643558899474 1.15778744867 0.630486607955 0.742376310522 0.889789191175 0.592856142462 0.745825129024 1.06133070028 0.759233926356 0.696559356604 0.856269482638 0.564775508182
79|0.199040806265 0.583161878108 1.05623301349 0.486667466065 0.952626356233 0.280793994157 0.365754675749 0.740948513342 1.06800328305 0.329598886317 0.565356659213 0.144769292172 0.487448191269 0.222182891048 0.46661842751 0.626309761514 0.759072860255 0.903571562246 0.413876135045 0.233834561623
80|0.609843981988 0.574618732041 0.47472087744 0.800804728676 0.594991699512 0.824687430684 0.504594131597 0.307171531759 0.642082019623 1.17043365204 0.954084459756 0.482461267433 0.57666460711 0.320726482883 0.846539263338 1.07938735912 0.751522991597 0.336271704488 0.694575054427 0.904353657995
81|0.346781750088 0.27207364555 0.577002624473 0.363526044997 0.742101021663 0.970321188149 0.454967467487 1.12518513608 0.544760026725 0.57858752769 0.895740833523 0.447788404098 1.01448794809 0.296449766307 1.0070004869 0.614826896059 0.249698243804 0.19362017263 0.457118148464 0.899492620556
82|0.251993311502 0.359086121932 0.895353704941 0.551036545811 0.772378612631 0.808712792054 0.559604746267 0.410130891611 0.439008101075 0.830536366303 0.0114445029617 1.10873053385 0.635967149987 0.352190897312 0.662024376503 0.156236575588 0.257762038786 0.190656308013 0.362878457057 0.672863697242
83|0.538444062722 0.790415947924 1.14523997896 0.511169324127 0.613753424841 0.719485552662 0.630622853414 0.718616192721 0.897067370672 0.834640258705 0.847283038386 0.774213256288 1.04313816655 0.488889826665 0.932566874051 0.922344342724 0.478918700892 0.963377351468 1.08429406803 0.93815509988
84|0.951619404441 0.519840590827 0.524142306888 0.591524399255 1.03248703874 0.459610209606 0.788117943418 0.603564729474 0.348867228705 0.748159958802 0.26020410037 0.456411572206 0.902287961776 0.467814050662 0.951836386462 0.378757970166 0.190059437309 0.20936110662 0.097504706034 0.859406668072
85|0.719873151274 1.03601535782 0.516944257469 0.761823963126 0.231178029685 0.854861652432 0.495560207347 0.265916771412 0.404376132701 0.328453783804 0.861946533791 0.523982445831 0.237897299204 0.198576304412 0.586265941543 0.518572490227 0.664006125732 1.0665275783 1.01941210916 0.635288620782
86|0.685006111998 0.731193225901 0.921675715712 0.993030863165 0.567426579909 0.738317464936 0.391847763026 1.00771707839 0.629379559185 0.687938740835 0.835859133526 0.450453016182 0.886646177821 0.840721893243 0.211346824781 0.567096268264 0.767434148953 0.733953659665 0.446764887997 1.01751626361
87|0.315894868923 0.440090599966 0.549954110603 -0.0434770026675 -0.019684600869 0.638224345411 -0.0344304086102 0.0376590661325 0.625524232993 0.769480822395 0.872226510765 0.275798977812 0.29962028484 0.681428471996 0.510634939496 0.00672844720614 0.546639718093 0.645982953792 0.589777544186 0.112883123705
88|0.391963718063 0.834708195323 0.588596957264 0.868370360766 0.629453341128 0.624989308823 1.21210217546 0.842832906081 0.975970108706 0.996283066048 0.888589070971 1.03039691976 0.890988974968 0.619599112822 0.563190502635 0.332617374183 0.879902555227 0.583949571912 1.12471371447 0.674344681771
89|0.836347431027 0.284680615627 0.248807757879 0.296047555661 0.174541096057 0.0772645842112 0.641604261287 0.65765696694 0.471529770301 0.143157491345 0.616216899311 0.931915723493 0.88295671392 0.260107803418 0.337635326033 0.896771304733 0.43152671086 0.336620776446 0.983951117997 0.942934325053
90|1.02669817768 0.26425916977 0.807123231995 0.279764656836 0.410117725733 0.492232678909 0.853370280669 1.14422114662 0.499857949412 0.597758068902 0.77033136871 0.398020021448 0.695954054729 0.789364047656 0.946998573026 0.894773624172 0.566476193906 0.826520168964 0.390894854244 0.465013956524
91|0.581008033805 0.510857862145 0.97358011979 0.546740113185 0.469340710972 0.48571516828 0.865909651029 0.585366557392 0.903883976542 0.608224293891 0.975457063791 0.975431199923 0.706489764592 1.01862381122 0.929770328999 0.247531022764 0.199403838199 0.574813019304 0.769858500843 0.925226640552
92|0.553101210161 0.413133258017 0.755540338944 0.191657311923 0.017369801513 0.647134764117 0.426261105039 0.713918873435 0.0320351296317 0.420757782889 0.980624106887 0.20625954407 0.272729729915 0.139680971471 0.181618364867 0.58517571148 0.54401654544 0.450417986278 0.717882896874 0.187506561153
93|1.02103179594 0.780189830757 0.275965729735 0.278424452359 0.823109340837 0.627181671013 0.185659571599 0.846327538142 0.811687914147 0.677077140573 0.871266051612 0.616152614437 0.868474212062 0.31269023595 0.560045733299 0.535679799885 0.719374450236 0.218614446462 0.803322149865 0.317085740212
94|0.255071538457 0.764248147034 0.389763269027 0.954274564421 0.0900007785255 0.854072415495 0.510923085023 1.01767570523 0.0941549663079 0.226968837096 0.183062369226 0.967269048579 0.88715673446 0.347990825821 0.740546065302 0.827139118375 0.639331811029 0.489228274097 0.434149814039 0.755244777973
95|0.912284041515 0.855576230778 1.16424696641 0.364494085076 0.540794246647 0.561107290467 0.865919789502 0.761557980832 0.495297725044 1.06370062687 0.348388789974 1.00002532458 0.653786472319 0.78751370072 0.728426714667 0.314858479998 0.947821739195 0.761953120586 0.343845585712 0.963567372328
96|0.594947980046 0.989333962826 0.439731881467 0.533887875322 0.23664267161 1.01245887462 0.698214297487 0.858703250426 0.616698800325 0.254036099171 0.610898403705 0.833358422762 1.04615608791 0.576896579958 0.58396507541 0.749389613375 0.938425406513 0.905122189258 0.230904540786 0.235214397321
97|0.902841586186 0.111729346698 0.489297418459 0.62749012497 0.968442467602 0.852538276592 1.04093471925 0.712511029472 0.266422935714 0.653927479007 0.37179615613 0.413353636373 0.876794406522 0.364631290829 0.727014395628 0.718003473173 0.725368478922 0.316791690639 0.781885069056 0.52015259269
98|1.08567866436 0.372063999915 1.07089026255 0.793795245929 0.621117324693 0.273974039971 0.510984706632 1.00928838845 0.452487393393 0.752241175738 0.235713074078 0.595712697422 0.481524661758 0.609494289266 0.409070584797 0.54472306063 0.214085059778 0.560450229152 0.989913116965 0.386293625872
