845|0.635282254685 0.711593171887 0.801939892236 0.741501837185 1.09888970437 0.474866283214 1.180188931 1.07240925179 0.892665561268 1.17255599171
25|0.593817867964 0.898281163407 1.27209645058 1.27272486626 1.11114314336 0.88950544312 1.01253259762 1.019125166 0.891290217057 0.864340484663
13|1.17872581345 0.886356779581 0.497221548976 1.18311408258 0.446385035491 1.07548771063 0.885602878421 0.740045247525 0.947905666475 0.696611912649
762|0.998732061086 0.529866089779 0.498351657525 0.929221841122 1.10038678644 0.750506745458 0.307177953113 0.253586799697 0.340823290832 0.90476106405
288|0.900960775009 1.3272424978 0.832176481827 1.13484603308 1.1703764143 1.00537615685 0.777900150856 1.3057678976 1.03298867916 1.08382239193
300|1.04043454533 0.667273927326 1.30972400398 1.25381696068 1.15655823785 0.732559418804 0.880680754089 1.12735627246 1.09137916302 1.19831563421
322|1.21988567051 0.858404605915 1.23621980229 0.420772780923 0.92531792611 0.567036658157 0.261039089848 0.908895889565 1.07286077414 0.623666594562
591|1.24628722156 0.519048088694 1.26262308423 0.641680917263 0.972179400122 0.982022636508 1.03615796158 0.773347459465 1.00667030739 0.816604403929
742|0.910972437986 0.421419608068 1.07570365042 0.874976183844 0.79484047314 1.28953444664 0.74659867064 0.828960972916 0.890303121025 1.34233237101
291|1.23844974394 0.979652817302 0.576956839474 1.03126413809 0.74673798185 0.467274691947 0.621640667643 0.409401521082 0.431934381881 0.704915003293
298|0.67486948494 0.935784587497 0.775763533312 0.738732238432 1.19716527362 1.14492957049 0.678579632346 1.17069932302 0.507574917362 1.33352211254
121|1.15201243713 1.16668214909 0.938686895862 0.902852283536 1.16772088128 0.80383341864 1.21795080429 1.14673254192 1.17352798605 0.915729250512
100|1.30373762331 0.926302144575 0.76231392233 0.865395901226 1.03373676243 1.01822805701 1.34262928484 1.19069443703 1.25635202566 1.43763592853
983|0.334785135078 0.177559244331 0.450292502649 0.809945326792 0.190741771904 0.0359972370032 0.735490024107 0.0134961882057 0.167105250988 0.319529697017
925|0.425251855071 0.699067645911 0.674243015923 0.207477942139 0.229405013725 0.215922038311 0.17213263953 0.452471448196 0.851615277604 0.501632315189
717|0.923633451723 0.174778480404 0.0707827951366 0.310602134582 0.894663885632 0.46375029493 0.478217098965 0.636520246416 0.17557298694 -0.072899393241
118|0.837350540141 0.72546335338 0.853692807307 0.835115595831 0.882030290871 0.863860911096 0.544147707791 0.711457992939 1.27203442653 0.546584407266
106|0.483714662855 0.507488123007 0.750673532911 0.518199084187 1.10118584579 0.305482664631 0.848951002715 0.405119301948 0.538682019041 1.07913880476
406|0.840723530386 0.611085461114 0.294348613274 0.606531381346 0.382839183833 0.502428123135 0.363632533735 0.357741215376 0.45009476855 0.713982303909
977|0.537117267101 0.546063362489 0.507210000747 0.365466296695 1.0001934128 0.0423814453999 0.229872750868 0.546102327643 0.433640853765 0.617676966976
281|0.472276690374 0.915987009019 0.570370609365 0.691431921282 0.523658254843 0.886269838601 0.687984445613 0.956194560674 1.12755403323 0.428587474197
595|0.268287458231 0.327775078742 1.05806592557 0.625949174588 0.140437150253 1.09376304314 0.338245663287 0.486446052974 0.776977245359 0.291263562352
295|0.192221005266 0.5232488589 0.995014385257 0.682994547826 0.85966838013 0.157688018459 0.48604560309 1.08554739727 0.500798584906 0.729589593508
79|1.11313908383 1.1308849903 0.792154497733 0.983942079291 1.28192197317 0.669439204213 0.499516942409 1.2054647648 1.06480275882 0.931153704725
56|0.829727171281 0.898430282899 1.18064992523 1.13221942306 0.86335290354 0.816398207888 0.943088404288 0.825546210695 0.728371018457 1.1451458469
12|1.13008247647 1.18891477779 1.11630731792 0.943618895498 1.24840085246 0.961497158089 0.622198639641 1.17106813748 1.11511204927 0.82008328013
44|0.612888162751 0.495748462104 0.657733957092 0.379270666262 0.440169894922 0.694552438912 0.508313507574 0.335419409201 0.981576061239 0.773016471889
31|0.153731959514 0.959981477055 0.146977599478 0.855230958825 0.552698934696 0.933516227529 0.775166150091 0.933891912055 0.764714706098 0.784731233533
939|0.517472603765 0.450276713862 0.206098688121 0.540858314261 0.406944794886 0.920836568041 0.427480841578 0.256317519131 1.04482059106 0.714333999954
203|1.0266070236 1.03446653288 0.801283646151 0.646369153632 0.996065592478 0.591372462243 0.600151913519 0.821143183293 1.26249183709 0.711842438646
55|0.716539665134 0.933717882325 1.20985808913 0.540924306994 0.522624143563 0.379419011553 0.785619029992 0.866503390881 1.12694107861 1.05268995176
263|0.685819777636 0.830843310952 0.559709414727 0.564652774586 0.427895158452 0.57237087276 0.108395128494 0.0489700702809 0.13780036527 0.93381511853
1083|-0.12295216841 0.110819371985 0.624472133396 0.257298729602 0.075553861005 0.29769703733 0.268632933508 -0.115533400443 -0.0997318765245 0.807397960152
684|0.866403861586 0.723568225792 0.944056946083 0.704974187047 0.439984916414 0.529584881884 1.22109575146 0.720986472935 1.04955444768 0.564666903778
250|1.22790731026 0.847252147077 1.23699254417 1.15791301053 0.771362964402 0.971864613342 0.842231349642 0.56515222911 0.763169935725 0.782160253315
117|1.23794306776 1.34654314645 1.48747316959 1.18596437701 0.783966522302 0.822972992637 0.68618094559 0.920985311841 1.27176268529 0.755685306537
1042|0.693420143754 0.764305544794 0.024933341239 0.270917736702 0.771468480583 0.723222355846 0.358796801866 0.400532029695 0.13081591553 0.32082816527
1016|0.919450813647 0.357191948334 0.262264489475 0.890175734696 0.623165192235 0.322453891286 0.763896659239 0.905537190184 0.649736735281 1.32112059405
566|0.387942974619 1.04975021642 1.15365299326 0.568684761497 0.608047486349 1.03781019939 1.02651023338 0.767744156815 0.614561489804 0.873216916391
356|0.403982440059 0.49171095068 0.564210976626 0.986445435418 0.937873964602 0.504911564009 0.549522839389 0.685360141342 1.04485672286 0.509733616166
226|0.889400871776 0.698649465974 0.429005700653 1.01705237891 0.686730673035 1.02461791782 1.07492399409 0.906578224839 1.1286478977 0.22738667362
1277|0.457890814936 0.629647242165 0.059724781695 0.0134434900374 0.728118136214 0.571648533902 0.204887196658 0.770040392578 0.660863009371 0.191691693722
405|1.08022101078 1.38062334057 1.09314109255 0.900700484504 0.713050811355 0.636819507173 1.33744490565 0.955022797491 1.16425753318 1.00783455461
470|0.902434245288 0.42018548424 0.479059423291 0.962476160184 1.19289815409 0.504381880636 1.02452840901 0.549837493366 0.687011907773 0.61563151713
77|1.22696930692 0.418420974244 0.647145436897 0.568115388035 0.535006260512 0.868241091091 1.08531216835 0.517708518889 0.485410140369 1.09609763249
38|0.677415023871 0.430913369565 0.217479283196 0.732153326147 0.438334673747 0.763500594326 0.374956305395 0.648977064166 0.994615707741 0.313936043802
159|0.848373948238 0.646410173236 0.887350615451 0.819926581347 0.217787876015 0.230408768714 0.430886274843 0.28348739846 0.39867856562 0.73884946124
554|0.6870062016 0.623376176063 0.356366613275 0.507286007859 0.590561121498 0.52843945042 0.881944305121 0.420914075205 0.513036305996 0.949380088465
1046|0.0278349757789 0.633522286403 0.328088842812 0.450651342551 0.625083808939 0.118006292086 0.425825586523 0.772705344799 0.0478337258082 0.449100032914
770|0.861845279774 0.56402371489 0.552093764597 0.478580901934 0.170396656768 0.689381024087 0.340455257294 0.860010050633 0.491462832884 0.252894932168
53|1.0440525848 1.04763471464 0.664805824797 0.96380243164 0.610786556366 0.670597342291 0.372225156385 0.770665313693 0.599044311224 0.784918736332
1213|0.224409165381 0.114279615237 -0.0329349512259 0.0421787919465 0.619764266184 0.0715396546448 0.331916171254 0.478836256777 0.575396594349 0.20554642986
385|1.03214506942 0.834307540115 1.00548368612 0.867173970426 0.87739948553 0.676580756658 0.926261154467 0.555940770382 0.613452354761 0.518103607732
237|0.900661508526 0.980730219824 1.13057770916 1.20275746102 0.82313983705 1.10227692541 0.574599104762 0.966400844939 1.12554541902 0.891589364309
934|1.10416412062 0.921236507919 1.08555658002 0.362937226313 0.323904109211 0.986758374529 0.898070047879 0.386583577964 0.196398900784 0.0603689615916
1385|0.0558669285482 0.291513951689 -0.111939198187 -0.104503509038 0.0821112555967 0.459406702532 0.696891459853 0.346037480205 0.00146472926959 0.5538632739
550|0.384769680731 0.712432699745 0.305128395527 0.893846407013 0.983475511795 0.826079832858 0.402096446995 0.523633981282 0.928628460997 0.390389428206
568|0.967724889309 0.599512309501 1.0726193623 0.559972899727 0.819583924177 0.315392519323 0.470241006101 1.26398581366 0.810522743308 0.86805817549
540|0.224711615783 0.596717808826 0.784778687326 0.721624043388 0.376481319618 0.961844024891 0.0784770023164 0.0892947418686 0.875901549679 0.350326693547
243|0.699238188504 1.19060409988 0.835832571057 0.546999468922 0.985157700549 0.346531911839 0.756911775525 0.993951283243 0.483184220752 0.721051358412
294|0.868694328639 1.21172960439 0.899734597465 0.914768410162 0.945592036927 0.998786471277 1.33377182086 1.26723020167 1.34315963962 0.83624089045
225|1.1854008715 1.04869893999 0.61434706069 0.468329495333 0.512071563163 0.44310646951 0.532257201472 0.461729625419 0.152951404621 0.67447317697
1033|0.388786207593 0.292723036094 0.335147136391 0.754769986684 -0.024853045478 0.540127277261 -0.00628989193325 0.604771030326 0.130599338457 0.497844701568
820|0.12456539196 0.65522454943 0.0673396003018 0.482637841728 0.802730350988 0.846769721669 0.714095521459 0.50002289274 0.614121075161 0.533062678977
1336|0.149670800608 0.254373002577 0.600306671684 0.40014455573 0.354429046643 -0.0316167177582 -0.249305893389 0.461652199325 0.685860126366 -0.0015231863318
596|0.416188721858 0.727188130514 0.394651613874 0.334357849807 0.495575504348 0.846063703588 0.910942681641 0.730846876132 1.02770559805 1.01658662684
588|1.14943259766 0.590976433778 0.654775491236 0.534042888451 1.02593525425 1.02718294875 0.820313669385 0.380625758262 0.463045319646 0.91053306078
71|0.762133636285 0.924700920573 1.10190114382 0.852341385657 0.448840214152 0.612552424025 0.622841942105 1.07762834721 0.859480514113 1.00745466669
95|1.00813600482 0.788207480951 0.636706684437 0.557600085092 0.906159799343 0.825163006025 0.609647839872 0.936464265812 0.974858102554 0.582375231696
258|0.97427833466 0.691241673278 0.921703748846 1.12257640089 1.20940954215 0.865237452791 0.658816514205 1.20351302074 1.05199506905 1.0891050048
299|0.482420640355 0.695070043716 0.953602641966 0.640739684749 0.869883546257 0.613685407665 0.361634818741 0.701254029387 0.58193228968 0.357752371508
689|0.870276539554 0.65167837314 0.341554579994 0.294507819347 0.906634550917 0.860239903261 0.551026360658 0.950202178914 0.593830378799 0.459215019628
331|0.732983565311 0.685192451733 0.727144895999 0.457208927507 1.28075234745 0.642245807136 0.586418865424 0.837873053542 0.469313082539 0.965939441742
338|0.687142783408 0.568013770916 0.155986131282 0.347311257382 0.337688908629 0.802544345255 0.286169909314 0.780338045177 1.0033261791 0.447556752808
754|1.04141450377 0.548729149511 1.0164775205 0.409503708909 0.465917099633 0.180559855361 0.671743910916 0.332788714098 0.865529685476 0.579429087857
302|0.905690593866 0.874549815279 0.82202746865 1.15974146305 1.11989073273 0.866065962957 1.40427907611 0.781294925932 0.845006425049 1.25720051819
683|0.303267252753 1.03305232562 0.609913558073 0.51424767936 0.247813857701 0.949299876836 0.492650804819 0.168915542455 0.529196142348 0.449093858086
688|0.440542443055 0.197762306289 0.273061559288 0.711944575951 0.405130996387 0.762799032514 0.352915950513 0.279132471212 0.502627765034 0.300084632754
1000|0.486991716517 0.00421818063977 0.222588003587 0.342666124581 0.722798127234 0.3838136644 0.558433654002 -0.0758405618025 0.0238852372386 0.588734758733
186|0.692011526983 1.04094032713 0.992962638009 1.14224009332 0.769329213451 0.88597841025 0.890154635733 0.780719179647 0.694706005998 0.825077213931
154|1.07398358702 0.779006404008 1.13979228415 1.2069576714 0.832325814308 1.02215739002 0.721414295939 0.706131082438 0.367230285369 0.451014414931
201|0.536520728949 0.470085881401 0.320020379067 0.479450362092 0.44709356589 0.438907731996 0.607603633501 0.878588749797 0.611024710771 0.944062584487
433|0.487341322025 1.10706255351 0.470549933302 0.320466640551 1.15169599936 1.00211133732 0.79806543643 1.08152059037 0.804229105692 0.425469170217
455|0.424987485503 0.712949861478 0.632609088743 1.3072162716 0.529709214539 1.04258099598 0.620267729664 0.875457735164 0.573901088607 0.952440624223
210|0.757310283077 1.03103155325 1.27731835125 0.839629006662 1.02479963421 0.715554969108 1.0457991916 1.31894273075 1.0967267732 0.958031337235
692|1.03893529756 0.300875617765 0.965738608713 0.453944848017 0.8152709007 1.02063723473 1.12079475162 1.09935432361 0.53377397892 0.72188033193
168|0.731882690832 1.04666670028 1.03046149826 1.45599585332 0.800958232381 1.22529457174 0.820733352261 0.800189523138 1.32843999396 0.823309422695
211|0.675964774676 0.90748849883 0.628718468169 0.949427479299 0.692631736508 1.30030783841 0.8888472531 1.26674991518 0.943671913545 0.732285374882
209|0.80525885253 1.00499729401 0.697456632034 1.14629588259 1.00333855308 0.485208465386 0.636564601436 0.771125521116 0.928883767362 1.05757333768
367|1.27234538942 0.783684223015 1.14646819374 0.630114913001 0.802049959341 0.694690175654 0.973045365377 0.669853276107 0.982810040432 0.848812658333
4|1.02227916081 0.986208546682 1.0531475971 1.01105593231 1.03684264864 0.527634394628 0.854589350348 0.858936435544 0.421803018002 0.790871490459
998|0.186783268221 0.792000376956 0.00216830521663 0.407486956339 0.128393743825 0.39442857603 0.688543805984 0.0680960402559 0.101560590394 0.428095684452
208|0.894632284255 0.983190549832 0.92689654684 0.384173151342 1.15103840862 0.751190713296 0.583945594056 1.26366758606 0.881022186672 0.947469939058
194|1.20518452834 0.669346685661 0.950861319023 1.2849963367 1.30519845529 0.561670908779 0.845339022604 0.640853495086 1.28072084777 0.810554234619
204|1.24433324753 0.770883052626 0.858833401539 1.30601799683 1.32104557868 1.33705890081 0.92258874352 0.704757625901 0.802207001038 0.880232383609
290|0.464481401638 0.318863898875 0.922147426608 0.682006467342 0.942832261494 1.21086713936 0.245379177456 0.657068124332 0.623684082894 0.910096109762
430|0.672089988329 0.559322404112 0.70803389852 1.07309772184 1.23517601562 0.46370514545 1.03982756379 0.739973071842 0.663712081832 0.488661909618
502|1.00981727625 0.0752087775614 1.05005913977 0.6800994211 0.369155784013 0.755563245313 0.178910336535 0.164181502034 0.617140616781 0.211599441392
648|0.306912016832 1.06909645123 0.283078963542 0.814420446949 0.527643019182 0.94961414794 0.794544647938 0.351489539343 0.628874640858 0.368130955489
1001|0.442779263265 0.639821058322 0.348880262484 0.453940389798 0.64616374982 0.205699886429 0.113460688422 0.402687176312 -0.0547172561315 0.167699981861
792|0.556178725385 0.697069182423 0.348846785461 0.822928500371 0.440480175201 1.07772583121 1.06180686925 0.883216865075 0.468811576167 0.793655434736
435|1.02513771796 0.519695467797 0.730250866118 0.955730853947 0.413254622789 1.20923071211 0.948765890277 1.20412967584 0.336186823887 1.25421413999
216|1.3499065544 0.795808415139 0.915703296934 1.05289344168 0.796136967501 0.554181112303 0.653838970551 1.20178353808 0.822255613674 1.13557117732
175|1.17314092084 0.93746534668 0.679944052349 0.634599425827 1.04686227044 0.849424993597 0.842928604067 0.780296836398 0.502187270914 0.689586867073
17|0.895295201395 0.211195014427 1.09744305614 0.563390263606 0.946551614667 0.649204541049 0.989960430851 0.527358474001 0.937908849534 0.631011448097
109|0.929688552583 0.764437148688 0.644771270438 0.696632132242 0.75863991561 0.550377755776 0.698207573194 0.544381907007 0.828712910194 0.808002734586
732|0.72281776473 0.395709580308 0.983464693987 0.841785896373 1.13803677113 0.620314513233 0.946742938697 0.96009247754 1.03213227125 0.468428722075
871|0.261974304787 0.8834940696 0.0578037393046 0.855217749025 0.800112512876 0.900031651053 0.517044182918 0.592194363422 0.832898223301 0.366301229252
21|0.39175479822 0.482708979802 0.470659981648 0.57464936328 0.587794805605 1.09538563265 0.384484969397 0.51443865519 1.11845340012 0.95735954148
407|0.244771767531 0.71745272789 0.0306202832893 0.858981300064 0.317227350513 0.506122541176 0.636380825886 0.265984519097 0.138840150836 -0.0273734360051
862|0.133326124538 0.485980486364 0.111107151105 0.643592517912 0.43391783817 0.650701070907 0.84575800052 0.138085334515 0.059781226174 0.334971837352
163|0.880005289624 0.585753531621 0.624373398482 0.944307943257 0.161784652196 0.573193943668 0.552879435716 0.275503979913 0.697528585767 0.82379509608
523|1.24333939295 0.862175891531 0.601194613684 0.539503190089 0.515755799901 1.13248303 0.737875944066 1.37485328377 0.572199006563 0.677734858713
999|-0.0691143731213 0.472185832707 0.704213496511 0.538744527818 -0.0303386520381 -0.123736636998 0.677652101071 0.724227463321 0.615089951676 0.228523237492
85|0.605218371134 0.959539354518 0.162089816959 0.415261998449 0.231265111846 0.448102506878 0.870157123693 0.459980078233 0.506108374014 0.845047378134
167|0.47814369188 0.296145501924 0.336046318559 0.313771626288 0.5453485392 0.516213948895 0.670857856068 0.805925111792 0.782954867674 0.587314744806
451|0.920190146588 0.863223796354 0.463703988567 0.99963931068 0.768915822117 1.01667255304 1.04686039545 0.499518307164 0.905300847223 0.194787610133
926|0.3441697911 0.359858801498 0.953103531418 0.375967440658 0.844763470153 0.629970244622 0.549710273889 1.17676610009 0.911835263907 0.566844869374
376|-0.00327244377024 0.453347669846 0.63676342109 0.239306624236 0.585257769884 -0.0201494747785 0.37320802836 0.793424258643 0.546417999416 -0.106539597742
377|0.0513731424652 0.745570714898 0.492407736902 0.101342225507 0.164195389963 0.545119561514 0.612599898621 0.775116897155 -0.107221459297 0.065545754246
988|0.563020005435 1.19354452901 0.360024466117 0.692894492133 0.784882060861 1.15199898234 0.298599247086 0.371342726809 1.14949540722 0.503228530214
731|0.153527788865 0.244519616261 0.694574972447 0.721192126352 0.555799849981 0.753053150281 0.219945894355 0.419080682569 0.56239852989 0.526877541898
399|0.640018781112 0.587327564957 0.0573751637451 0.774973104154 0.358564881983 1.00019575552 0.434000674764 0.289218916524 0.77005848349 0.387914711512
110|0.513236644975 0.647076295373 0.706532850756 0.68147036312 0.222013492207 0.0652824363385 0.316395786709 0.230778068304 0.578387353864 0.330016696745
996|0.442146762662 0.123723717805 0.603379987112 0.334781988611 0.261305163391 0.682498497397 -0.0876265162977 0.555294349671 0.204348584868 0.435014038082
1002|0.325308232662 0.0341064649674 0.554692117785 -0.119281559596 -0.063033691106 0.134972939032 0.20318798778 0.426629374004 0.772507784021 0.190504586076
712|0.44027465135 0.916160412503 0.95436437962 0.0726824269354 0.28061389013 0.230425092507 0.285985460489 0.22663958315 0.719778446048 0.368921552998
80|0.597687658291 0.571866672612 0.439912113382 0.868686654839 0.771521545433 0.245458140076 0.879860688106 0.0313755636146 0.943393047069 0.582910350074
791|0.250869264599 -0.110941357341 0.35035421432 0.548500368997 0.011005932902 0.505569426437 0.458935588058 0.498136912383 0.337271908795 0.598831584545
411|0.776669206073 0.392460089933 0.72116617041 0.944937902327 0.352268128066 1.05626176534 0.70056648344 1.18155289826 0.794999863427 0.751616120974
932|0.475275861778 0.437703004336 0.395223047743 0.518319926143 0.802910514526 0.235236322221 0.826731691779 0.490572523729 0.42053803139 0.0928717681646
1003|0.601724077408 0.757019076442 0.418745819655 0.0163720606067 -0.0876108014823 0.547580001315 0.60853751288 0.480702959766 -0.0636749459792 -0.102172296604
94|0.276940558977 0.601445346243 0.177269871205 0.883672323285 0.189114813253 0.741790421701 0.814004439675 0.210668725059 0.932976578597 0.46240382483
386|0.003103625906 0.595112369105 0.335694385022 0.688515107036 0.52300520059 0.828276680538 0.74449574436 0.166628567807 0.560642855618 0.114775318362
105|0.527623280085 0.72180838924 0.710067331441 0.821937992443 0.334240604659 1.04878714605 0.734577376056 0.208163699555 0.91705011456 0.278413384991
780|0.618102380678 0.510201764591 0.527531197531 0.641483108708 0.414180932023 0.79369787368 0.552343253477 0.86185206624 0.938306753686 0.504073696118
997|0.220329762477 0.293251719718 0.414565988911 -0.0829268805079 0.289668094227 0.387665553701 0.319584809523 0.571252518167 0.438854757471 0.21360109159
456|0.354126801517 0.889384123038 0.295270223404 0.293928413745 0.0900846376981 0.588214598727 0.472922220167 0.785298972622 0.243183362236 1.04963507857
384|0.854857947976 0.621691813114 0.524498271502 0.222078918347 -0.0910296927243 0.339279152345 0.774132639216 0.199152523377 0.00300152952468 0.891402003027
358|0.667402839628 1.01852255272 0.435427530242 0.937858820888 1.00670679895 0.578517244979 0.614737318122 0.798418676255 0.42172346175 0.776669830921
687|0.724521631657 0.252251821118 0.423926077495 0.504469915407 0.646035713392 0.605913797333 0.73853394398 0.935088938662 0.624583903496 0.731002075489
948|0.421472051849 1.05271797726 0.679418654204 0.117828174243 0.0983270500908 0.464831713989 0.703051917699 0.645106874773 0.285191870899 0.608467576197
878|0.694022322869 0.548086134366 0.34166559992 -0.413158082953 0.430773630732 0.464689418484 -0.249396521531 0.519752620389 0.606340739064 0.661198568866
96|1.11681676098 0.749461259586 1.14613905115 1.4538886283 0.812711715308 0.694367715767 0.644277165615 0.932763995427 0.737832306726 0.621938186794
172|1.03722055455 0.823684367111 1.26602179763 1.02320993191 0.819849885752 1.06961184141 1.41997201437 1.19722177501 0.775211860752 0.851279447844
187|1.04430262182 0.553315440337 1.17870739317 0.982581712093 0.866198578502 1.18031390257 0.654830850469 0.633701034468 0.808982853745 0.412498859306
144|0.555968580346 0.842343753926 0.880720077701 1.14334690749 0.99049267434 0.987458033949 0.928929348777 1.11029696148 0.912819219524 1.16356735693
89|0.554404809343 0.726844541844 1.13976871321 1.15651827296 0.747566861128 1.2101469038 0.878893531599 1.07237725937 0.66172187133 0.854105287115
510|0.711166526117 1.09905823546 0.92287070343 0.581755778059 0.59433659763 0.738167385827 0.808695469078 0.96424818569 0.251450415978 0.800850091362
176|0.850938093697 0.785798714825 0.659062101021 1.12617199522 0.8125794743 1.410525476 1.19952174049 0.910122648589 0.677549017451 1.18115915949
181|0.911272520201 0.834636018319 1.00101351186 1.42809560146 1.44037137535 1.2554721539 1.32502230765 1.09739393737 0.9028267919 0.857073332959
50|1.17207504307 1.32263061057 1.42194019289 0.868671524607 0.969697622746 1.31056158154 1.02991894249 1.34708630611 0.934041799152 1.1315315742
174|1.46290527196 1.21594155436 1.03980286131 0.902833811003 1.21102455245 0.962687835612 1.1902120013 0.929795231896 0.982284110464 1.06082605078
403|0.401757649267 1.10097456496 0.576030712733 1.17905705575 1.20557222905 1.18900960296 0.979281063864 0.439724699824 0.410800404357 0.488552634336
195|0.850895304347 0.953461489743 0.909667898922 1.2490119036 0.810394700249 0.626853302759 1.35360419884 0.887712170666 1.23003666816 0.853998748484
651|1.03940675201 0.987658055279 0.808937571278 0.611838006691 0.927074727452 0.261263544395 0.648555990715 0.475695068292 0.759729602994 0.789454193452
228|1.14578943612 1.06708513336 0.96142499658 1.10860249485 1.08010183133 0.743730106792 0.617159991382 0.77818551495 1.19785936185 0.493903308779
515|0.761897872441 1.18534874051 0.919456571664 1.00702152909 1.07602864448 1.22909158541 1.18007864987 1.10448039949 0.593304903302 0.696166630985
184|0.297837350368 1.03064587461 1.02195619514 1.22747695599 1.01450909225 0.419634554424 0.364180497959 0.659990269648 0.573839069888 0.408974778537
127|1.00569419767 0.905977644089 1.23262872308 0.834130906594 1.0031800609 1.36469135613 1.07624759024 1.32158556671 0.853151074477 1.01398025515
222|1.40966539998 0.770030361626 0.879580182977 0.835433859961 0.762576187335 1.19922179068 0.957059805013 1.35559554139 0.972357236018 1.30831832843
229|0.457894233032 0.885007436905 1.00043781943 0.45787736573 0.707491142853 1.02562143917 0.869429895373 0.439665975177 0.535760395022 0.676699922889
2|1.10104353341 0.443075145671 0.487572887828 0.430966261593 0.517295268023 1.07371493082 0.800741437085 0.942125826352 0.546259208846 0.626697045011
161|0.72108804506 0.532977280816 0.750856012215 0.76880346824 1.26831854247 0.891151380856 1.03992121883 1.10388066233 0.553336670863 0.581993287664
62|0.792785678333 0.718562857015 0.777742406037 0.368621514061 0.631408887287 0.930978239631 0.572597389979 0.618843412107 0.918939039869 0.176800649286
68|0.505609934723 0.321278656939 0.406875168111 0.655382968038 0.71625780934 0.539508639036 1.11491163816 0.541193807837 0.803722529062 0.859293891331
