284|0.147601515934 0.224063683543 0.117929698056 0.625420159957 0.256662741559 0.27237409027 0.21040735455 0.22388892457 0.42570880399 0.613989253741
201|0.769709992608 0.571197073973 0.588370046437 1.16202207278 0.342491891397 0.424754712051 0.4907973488 0.417159584164 0.831611817733 0.567850858633
287|0.407727987197 0.111101042875 0.566025852676 0.471534528679 0.921130077946 0.202280772114 0.488393316457 0.424480945703 0.278500599574 0.803409263803
246|0.705081772939 0.463693758114 0.763198101639 0.323342508277 0.780929067828 0.690942781982 1.04395156636 0.445354785605 0.677778207325 0.383481058362
242|0.30549521718 0.113704473105 0.286978284287 0.0343859415719 0.0462868787899 0.0564319486443 0.162187997256 0.895498313867 0.899742616788 0.667585053228
249|0.938352210057 0.428525051594 0.422929659976 0.523833324816 0.411349195765 0.275683047507 0.454127123509 0.819571700527 0.565355737181 0.161259887041
99|0.706917655429 0.812542747349 0.311174916223 0.542920412958 0.291989371337 0.74206048589 0.0573496381099 0.647884259736 0.665825813391 1.00877590108
178|0.785966105746 0.81128771293 0.994462524095 0.998625065326 0.887811373365 0.228975425746 1.09836915678 0.935343767024 0.420295124465 0.542434430997
251|0.317630190538 0.135556348102 0.396252763552 0.359791704196 0.171372734085 0.858570499831 0.633650278062 0.94309147536 0.903365228079 0.929244819286
81|0.545150155199 0.731170761991 0.159910782091 0.468998373798 0.283822159604 0.750667820977 0.851725275396 0.894551874001 0.634671206272 0.886706816104
260|0.757060739341 0.798487860004 0.698794829638 0.123702552835 1.00952844916 0.286731570303 0.959822421289 0.542849111128 0.136217787406 0.209534289038
25|0.421634761003 0.883715931395 0.50358765237 0.0608154803198 0.835811038408 0.465485888029 0.603183404225 0.521790205521 0.601898006282 0.219566372722
59|0.363534105179 0.372289015752 0.328436234876 0.514392197519 1.0716997097 0.940689312821 0.976048434407 0.886902936084 0.96839647965 0.313929796028
72|0.475654465991 0.831558734379 0.270567368714 0.625697148049 0.329251365348 0.798446623634 1.06258772993 0.810893127502 0.193161829584 0.561082111387
87|0.300198946193 0.945955332086 0.963059672777 0.941825701063 0.158524881911 0.826121724126 0.446216172039 0.922082881817 0.835491062019 0.439165521317
42|0.406270414849 0.583205275914 1.07338082627 0.331305177989 0.405427896878 0.569336598219 0.511002773311 0.742496813333 0.722614436581 0.542700752381
292|0.329963557526 0.878743046158 0.758893340471 1.02116928893 1.04529207954 0.650907755085 0.824213970077 0.955831831326 0.165547121478 0.417957458214
20|0.726239269994 0.513131588464 0.218798768851 0.511162528459 0.8758839904 0.935653485107 0.535864103155 0.783941534289 0.270597698579 0.174352154959
13|0.538606883758 0.427545592171 0.766275187832 0.548456908063 0.594715077204 1.3378470026 0.701934315463 0.800831671533 0.38359829001 0.464036202245
138|1.0024889187 0.025174863934 0.49735256683 0.327054113341 0.199632155034 0.695806727213 0.298849976071 0.362038452885 0.786595399752 0.525045104647
60|0.0738045018576 0.544287275749 0.971350360904 0.636420369169 0.398597899038 0.724156645538 0.530511169695 0.649510451712 0.237208998213 0.437881783769
57|0.637914722967 0.722683788648 0.37044602045 0.500869219428 0.202135010547 0.662123696633 0.374005777588 0.301449521588 0.145555968948 0.450655650682
223|0.991123936502 0.170850691693 0.431910310903 0.894635402922 0.0559469534899 0.78466132304 0.287923446689 0.212752718271 0.611326301586 0.73772862393
189|0.747529790827 0.417854154967 0.0110818904146 0.698588582675 0.797511752997 0.364334454573 0.681576496564 0.762638222644 0.319099098573 1.13781594214
243|0.921190408722 0.80327233945 0.317878718575 0.236706690964 0.257512963695 0.376412324977 0.568319118085 0.699068120405 0.819025594062 0.297636616693
92|0.311676700928 0.76364507565 1.04708398993 0.992322004864 0.343334484703 0.548033281753 0.982824216109 0.877022199941 0.268827636927 0.640667728571
241|0.852578919313 0.49640382098 0.308309626952 0.551955792123 0.735551975803 0.889512625718 0.116894175816 0.18745874852 0.661363710308 0.826804629854
254|0.434595366581 0.79440582388 0.183633949929 0.912618405445 0.827306155731 0.769079299195 0.106769270325 0.48503081485 0.940590373961 0.542717604278
293|1.01720848072 0.585170860029 0.79947070015 0.990588984105 0.9529771744 0.474345190904 0.93580641 0.918232386074 0.648850920474 0.33617334543
127|0.956361554497 0.418250037383 0.821835125294 0.374243376602 0.515096334511 0.957705006907 0.833991184298 0.904725546405 0.505156073098 0.688439697169
222|1.2501505108 1.16957360356 0.661133684493 0.270078849321 0.449638973452 0.490628269243 0.564032819483 0.379708824016 0.991762532659 0.0589408203249
267|0.243916298449 0.590664919926 0.830243107473 0.484466962444 0.668238609523 0.750709223197 0.309593803581 0.526631592603 0.477579342328 0.354693624171
11|0.629336831166 0.765990347954 0.181405748106 0.586605716755 0.910985592755 0.768897238085 0.466545163367 0.210721962899 0.935328516289 0.284393941229
8|0.328102696062 0.544355582169 0.564947174386 0.56705732672 0.816484978836 0.304315930105 0.284389478648 0.980235085753 0.807984525727 0.972567141678
162|0.847447053937 0.317368627305 0.689156021217 0.615550213791 0.72943908427 0.898040214542 0.919437758139 0.980126386249 0.426369129277 0.66498623666
279|0.396755188856 0.44791285622 0.399745915366 1.00836412019 -0.0293669807482 0.829025349179 0.632101390175 -0.0613342479529 0.432956793847 0.797145092409
145|0.220192884408 0.363040135037 0.637544166102 1.0361831834 0.689826634864 0.920869210642 0.501152794573 0.24947537637 0.385297566702 0.626280620361
28|0.613744339284 0.696490461353 0.503290267566 0.35862907949 0.467590903746 0.180812704612 0.75632695143 0.270947386981 1.03062775807 0.297303605667
135|0.649833660658 0.858709481041 0.392434789421 0.112538674086 0.287117465974 0.835304307671 0.661140516538 0.893992206827 0.200910935713 0.665244185736
32|0.870810477565 0.622215095846 0.377771563491 0.14303496427 0.320826717966 0.644816847193 0.254483649026 0.651102693094 0.802127497192 1.0000305766
90|0.114062612605 0.769406052115 1.09600808552 0.389487426647 0.364573409079 0.273743425405 0.743307145928 0.61459109907 0.579622077441 0.398741302697
216|0.279377575275 0.753895374514 0.894731372985 0.618168074364 0.690655295297 0.607205327903 0.664663958271 0.236472247054 0.738452198831 0.151272705165
250|0.504702058488 0.487703606454 0.611060743172 0.502935905735 0.80663453485 0.831595984058 0.867555505749 0.945992715752 0.456899520773 0.561505783648
271|0.837024529235 0.272829866576 0.77242959321 0.480456839604 0.38308914477 0.496444908194 0.686006542372 0.701041068246 1.00712697002 0.748658488259
265|0.354414375724 0.456765369021 0.798750447786 1.01934886653 0.143856017026 0.373454506762 0.423264896952 0.137833980823 0.259865317525 0.195663023182
198|0.86032217657 0.753997972629 0.443174054146 0.31330093502 0.26114188958 0.729062024956 0.738519461056 0.752068403221 0.948359380551 0.336508579978
168|0.750449111834 0.372912205131 0.425569672444 0.246832113159 0.604567952301 0.453135710538 0.891133496019 0.972700640196 0.83573418633 0.470539443725
110|0.75358861507 0.716143876578 0.969489814878 0.668347527615 0.713542027439 0.487153519079 0.642349024815 0.942019307489 0.372578911226 0.684669125975
58|0.530175002519 0.20861775096 0.693202459638 0.945813966778 0.478837225749 0.351783943489 0.608395915314 0.501154293592 0.8456530642 0.363558643631
237|0.361616249421 0.902893867864 0.433333117024 0.716990099879 0.327954987566 0.909917814137 0.130878698136 0.257259271589 0.748696324279 0.843096630407
94|0.220255604102 0.449678458086 0.211220902702 0.648350783151 0.729703681337 0.529012354451 0.543309598256 0.605263032044 0.631382827466 0.0889753870867
128|0.668817654694 0.642193736009 0.377929942055 0.425974304517 0.768763353062 0.446516335796 0.525105402351 0.7324191761 0.421149290292 0.478531427491
44|1.06665704805 0.671828477664 0.682562888219 0.77859185969 0.282328078438 0.436078500828 1.11156113897 0.736654805985 0.392967812614 0.911594077934
264|0.417877624422 0.153257575212 0.661540843039 0.657262795672 0.381343500088 0.117888504533 0.828851980315 0.733997503706 0.376714963483 0.399474451255
41|0.525171926589 0.024767827608 0.913334320611 0.760976204385 0.68406502185 0.62099908175 0.952065848879 0.769193627921 0.402485809663 0.667082533867
82|0.394948337779 0.913352441797 0.626701733212 0.559675312419 0.225813969326 0.360321719652 0.416430695804 0.742554592438 0.84356459287 0.767610100031
262|0.602123776246 0.789711592971 0.289738917 0.932657645002 0.807849533109 0.305052985444 0.257620677682 0.116763569959 0.338552153056 0.792357736861
174|0.650502213488 0.978625458878 0.625533527563 1.08228243832 0.596720524631 0.620475392469 0.825449824114 0.614019149586 0.460240756834 0.421114218788
43|0.972275667561 0.882047336358 0.590540998701 0.150697521748 0.383990989407 0.510857007885 0.544876948162 0.716694848522 1.04320333949 0.478584459207
84|1.00223294322 0.218509940829 0.530612316942 0.308837588895 0.263321909451 0.109271877487 0.965927437667 0.248277112119 1.02959787196 0.214463382516
269|0.648698700996 0.333505474902 0.38046294503 1.077020007 0.980856758306 0.34928568491 0.910973173705 0.799149636188 0.833896526604 0.109037324707
259|0.193281604604 0.138950299031 0.8525226245 0.785108908589 0.733758529533 0.715408056415 0.724831128535 0.740777197742 0.494070907054 0.693114495994
85|0.413042233894 0.316415005442 0.854006211367 0.372869053546 0.18251326945 0.73470854896 0.573395946965 0.87105404917 0.6494444641 0.564941961225
213|0.50982491735 0.17467994246 0.856026888534 0.158688587412 0.963974824736 0.73565328433 0.286214006214 0.502032286322 0.672856154449 0.645480971452
121|0.296628452127 0.881802963476 0.313219434217 0.840552232013 0.622071550553 0.536988869841 0.695888136192 0.0946867819697 0.798100582714 0.298410989451
49|1.04911754777 0.564183515559 0.00228861009523 0.890275140149 0.558129940851 0.861195720634 0.25343847587 0.646734158353 0.7656148197 0.30104323938
155|0.155703463151 0.863771664058 0.857358069287 0.151278703129 0.769833358885 1.02675589609 0.951953604258 0.869244146978 0.715827335398 0.982657006089
68|0.970299086243 0.0647220149152 0.970282794992 0.284163418256 0.129601208299 0.196535878278 0.767515659924 0.680800346011 0.77904833585 0.18632863411
172|0.180241468134 0.696025431585 0.205350202453 0.578287190483 0.56918355721 0.90389722185 0.362517639559 0.6791433843 0.00954189694739 0.422221811859
19|0.831454449866 0.79048866302 0.755154706876 0.767276122392 0.51526405381 0.676877536532 0.550058944405 0.550609651635 0.362099523273 0.406632180489
268|0.62428674309 0.952403439733 0.448022029868 0.476169085005 0.186505991995 0.784110019777 0.773313275119 0.534497292716 0.245057661397 0.747398471312
5|0.756847161544 0.50853354199 0.916666321318 0.617513090159 0.501422806095 0.778642625127 0.529781566742 0.703032504849 0.0806931806377 0.785723805326
80|0.917744809896 0.369751631067 0.831850337901 0.64945004575 0.15182039629 0.867361093651 0.921327042858 0.924501148769 0.433142057271 0.404539970784
66|0.238276519153 0.823144784058 0.774232671454 0.748967148746 0.517836897157 0.496908215821 0.337006221072 0.793484939762 0.685751449764 0.172547431098
18|1.12290856255 0.763930700846 0.731032277803 0.243376603498 0.767580168526 0.245130240167 0.497216890946 0.803773175129 0.285905503844 0.519973726031
26|0.604798897504 0.254424485514 0.622151361381 0.317509234531 0.416997989991 0.163408114015 0.439181445915 0.610333348947 0.508399818768 0.459061387013
130|0.726654096383 0.29093630104 0.574885264651 0.866884662582 0.463012464526 0.823847894508 0.676079956887 0.752566822745 1.00124362861 0.353044605914
256|0.568563543306 0.270394772048 0.688271055328 0.0751494711914 0.513150149238 0.835468373843 0.235574432745 0.747565705528 1.0897773146 0.283223233485
1|0.876594110984 0.552577184762 0.315068662131 0.850164102637 0.728055696326 0.796753035233 1.22098625888 0.41674529197 0.729617083668 0.586353415569
56|0.329277195501 0.398391460181 0.398258404605 0.65363960629 0.359179421372 0.885002754936 0.708057590328 0.59951926865 0.358700074276 0.492086201349
15|0.842024372682 0.139101308801 0.947234181955 1.06503700192 0.733019549649 0.397424115094 0.369538702306 0.62096488035 0.287458426847 0.698961158459
207|0.757708483327 0.415459160395 0.748934362735 0.402529020343 0.969943234222 0.449482278926 0.4328503446 0.92924184993 0.672959010905 0.335328201374
232|0.395391418689 0.196838677134 0.718365664039 0.932835288353 0.650225664788 0.916261231906 0.338740875407 1.09831773457 0.170110662175 0.131650475037
52|0.581437767628 0.0902921203374 0.927680815975 0.778151461815 0.466630625034 0.190271816634 0.63334795012 0.899530634385 0.171968268977 0.39015318429
161|0.110769142587 0.396548030697 0.554500092107 0.287367722926 0.619616333565 0.382653642582 0.877593491042 0.138397527676 0.513061773855 0.842240291084
148|0.179348749954 0.485518760388 0.748811280574 0.711110066449 0.610564308862 0.5245808072 0.733675447044 0.677998689547 1.07355207116 0.696875167121
125|0.773290316223 0.894685554811 0.897430077452 0.478150090709 0.469111582185 0.144046813997 0.636767499002 0.681970101738 0.424036537643 0.881100487093
83|0.894546811197 0.282682628406 0.0580363438451 0.941505061663 0.330890913331 0.501477951675 0.845891479454 0.773320620458 0.952363463627 0.44436736898
272|0.374696435237 0.175657272584 1.03148552673 0.414692688288 0.2105561685 0.287477088097 0.772397556759 0.308986875662 0.729165774933 0.101856037154
151|0.909970745507 0.304922309438 0.310360153901 0.971887815813 0.668573860542 0.529155274644 0.618722835059 0.945387772732 0.173750811461 0.966303505744
54|0.609925833375 0.534330318646 0.811183507683 0.308565460897 0.218883751335 0.839743112722 0.207924371161 0.671991399594 0.992490658402 0.291497530572
16|0.555208551126 1.11977434582 0.826997255181 0.202545294473 0.750811655996 0.471629350204 0.540749642779 0.631833844163 0.636917773874 0.2634994462
91|0.355510692685 0.742028710267 0.358626849889 0.149281967438 0.805010879231 0.41569886004 0.371823671239 0.439388819092 0.891629419327 0.63809732279
294|0.310614100095 0.408583121227 0.499474319663 0.772659363762 0.243853057035 0.949778791542 0.499539946897 0.89805944414 0.840241583947 -0.0181589776422
229|0.827596868136 0.189556149498 0.169043478318 0.61897762054 0.773774176664 0.230929052995 0.777091975056 0.337733213244 0.588555521009 0.221513299531
36|0.751325500889 0.317156431833 0.694474775687 0.621390007892 0.473723655717 0.0751524176925 0.212917674884 0.215010108848 0.787091074469 0.283952198331
70|0.455842511598 0.740907096729 1.00593188804 0.978442878501 1.01190616443 0.514683886025 0.336369047623 0.424694198867 0.523878161365 0.431974870423
14|0.573823408673 0.402902914233 0.662137723977 0.120823523558 0.699809274325 0.690540925553 0.785124884923 0.291094588149 0.833989614914 0.997797998508
295|0.318372522452 0.89285530835 0.403373491488 0.674442895141 0.716955212794 0.454369363074 0.428939459916 0.258927604692 0.768029065922 0.737634253708
233|0.402535557182 0.257021773264 0.192621939066 0.814347072696 1.00601030258 0.711040911095 0.97883792277 0.460272711818 0.636181096492 0.89973408479
214|0.24589426722 0.485971066137 0.641297206591 1.09287443992 0.895575958392 0.225135002527 0.752973102251 0.944752274956 0.0909293523733 0.243022812137
192|0.419829655538 0.767358179101 0.475400509631 0.462957978542 0.729148068866 0.0041466378282 0.255922433415 0.25567054584 0.71914947576 0.444080671024
100|0.45022423094 0.4264238134 0.658426959721 0.0387631717322 0.35564705533 0.18657874981 0.741271228621 0.529959285298 0.383280115115 0.989478601397
307|0.84520228756 0.696430989145 0.396298102365 0.645532187507 0.81852300982 0.486474746823 0.735377460236 0.497031543549 0.188833846396 0.113314743256
297|0.961710844077 0.175288514192 0.934469017114 0.494853306931 0.608283589783 0.937269196967 0.773151574484 0.537562807241 0.805723948814 0.401631274908
193|0.567931881739 0.343814241719 0.344421420407 0.214953473743 0.654659573257 0.275934205377 0.939135137047 0.577402662594 0.961789621487 0.657889897369
113|0.412535509097 0.373435960616 0.887769358217 0.188935924509 0.860867145017 0.623831958044 0.476883245478 0.528322823611 0.713016058321 0.435150910447
275|0.761400965895 0.922616398815 0.629474834202 1.00819686587 0.100828849118 0.336295045039 0.703860768224 0.45844461524 0.211909923219 0.339695828289
219|0.599736355671 0.367758767155 0.654097669541 0.36165803125 0.40561018167 0.5900030778 0.608635999348 0.225035903887 0.623446742673 0.974816328503
218|0.549047346895 0.617420972116 0.983949694328 0.0607279106247 0.373704326244 0.628896894789 0.255154755863 0.876126056779 0.0732980991683 0.40396008521
123|0.570325061224 0.170598339541 0.467823597212 0.72635976995 0.428135165896 0.899705241662 0.455807938243 0.571366519852 0.081103400394 0.741252321803
158|0.510029088159 0.619875309381 0.52879463271 0.370654896198 0.561318612366 0.643406040488 0.560030086037 0.253678892503 0.629611986138 0.659642763458
302|0.226536696294 0.686073571609 0.531209158809 0.0499987928677 0.663292616975 0.52597781743 0.582718900769 0.913373263146 1.02257780279 0.356978845498
23|0.343805931969 1.03581886823 0.478995803231 1.13526261979 0.204921332671 0.532029110186 0.954121468336 0.5379529082 0.210879576576 0.240702955741
296|1.03915318745 0.797653649832 0.450684656901 0.399164620235 0.870850484919 0.45001862537 0.602939352396 0.422436118579 0.683227030287 0.34930417337
33|0.363848281007 0.425529654604 0.531273598212 0.343550463847 0.0768552866094 0.105899603603 0.62222514 0.32927442833 0.778125827623 0.720888926396
154|0.537516287591 0.358880683084 0.180439102297 0.490556333276 0.0819277078939 0.642415485384 0.543121606412 0.644639703185 0.410018200907 0.458740958703
77|0.968064136855 0.492050244872 0.512276471571 0.534562213073 0.0756532017391 0.27898816212 0.38572638193 0.27831367422 0.894691533487 0.871579327959
270|0.516965204221 -0.0517718896053 0.733260595479 1.04573350771 0.183699250498 0.397414384784 0.315462741278 0.44625934843 0.466348740681 0.151365041604
187|1.01592825528 0.496386563765 0.375426049885 0.355202983817 0.935638894969 0.522321087213 0.623645510025 0.691729898505 0.564031380789 0.464834127326
170|0.486165551395 0.181728376823 0.620203487895 0.415960301429 0.636864368361 0.472480764605 0.660141196069 0.684867907398 0.0687176432088 0.469107393551
101|0.809982400878 0.360169509863 0.226620062789 0.0514499194467 0.585536134021 0.793059285623 0.549559111009 0.274829265178 0.789299601283 0.357763132941
184|0.368750883037 0.714322549012 0.493610378367 0.857485079985 0.795619958247 0.92864514783 0.49916241349 0.70440706878 0.871586285107 0.897219110711
112|0.394935694978 0.135165243374 0.681451178809 0.198282257745 0.468787874355 0.841069415522 0.336870302979 0.896781568109 0.92332471159 0.207271726381
133|0.839466458074 0.724821495879 0.453694914796 0.0116570657904 0.107775664923 0.249802606677 0.0337807279241 0.896496058352 0.974109888801 0.495313540415
215|0.216157036172 0.124937620859 0.421306142475 0.63471509567 0.276320753686 1.01179071871 0.933894988644 0.358321449607 0.921177885516 0.361288733842
69|0.41875948399 0.424268519473 0.465882552643 0.930210316611 0.233847809144 0.406041883077 0.576904011917 0.803567546082 0.851905700796 0.661016249714
104|0.422011675016 0.73888327785 0.96163254675 0.442769296639 0.872982037388 0.663994730664 0.592064198586 0.73206792601 0.906766195282 0.179276467562
240|0.00269013948302 0.706897812682 0.100876873873 0.942420489779 0.668422137951 0.231719287026 0.932507402717 0.261349298038 0.975912076447 0.278685627424
144|0.487140526209 0.389303475057 0.772828697684 0.982969253203 0.872671509316 0.687255392738 0.694100635238 1.05231985853 0.889711052576 0.503894249127
191|0.836847871648 0.90004951004 0.378859446996 0.835463475706 0.829237293019 0.850464423669 0.374773952894 0.40597083563 0.148714622322 0.480613277691
61|0.664784049959 0.542188509517 0.0728989373882 0.515284727574 0.107723797249 0.593344236829 0.786639950921 0.911154687178 0.177863105894 0.19663521192
142|0.432552055723 0.663815508244 0.498914671886 0.818230798764 0.232459530814 0.489987919135 0.901560234099 0.215297114106 0.222389142207 0.537345567283
177|0.988232252076 0.769935935293 0.15232405639 0.775459580365 0.726585541363 0.73029335786 0.224166864905 0.811716101381 0.333952315441 0.258703477184
203|1.03276114236 0.752245435722 0.720281312578 0.622544911639 0.662171627347 0.632213147467 0.418847795979 0.291375042711 0.767675796406 0.632064835413
21|0.394809984897 0.0244733160772 0.80127335318 0.912178048291 0.407479702932 0.0818321558637 0.433622924802 0.771301607043 0.712047749821 0.392719339266
197|0.490547351874 0.656416752967 0.601693273886 0.818342906068 0.280043466008 0.702503709002 0.341637369945 0.688453605192 0.57059952691 0.188043046078
134|0.781959456775 0.0630566095873 0.632155464802 0.794683209614 0.842136029803 0.184860784169 0.434230639409 0.330545834247 0.100135744507 0.462695973451
180|0.409720230446 0.432938704979 0.17491355187 0.136571198146 0.83764738883 0.497523324949 0.801117561654 0.580951845838 0.905770415729 0.785201647471
236|0.552907862012 0.624492988357 0.316318425999 0.34976573277 0.22612333892 0.563872112149 0.407180016458 0.98047623649 0.577727305669 0.558187837327
263|0.857022133526 0.103319855511 1.0557768193 0.188011443944 0.555485568041 0.720906152141 0.280740392047 0.959518888507 0.983191906409 0.537941117286
109|0.485719402546 0.53680854117 1.00234817135 0.668855552308 0.696175122818 0.816894260209 0.58150828577 0.715516279196 0.520544709688 0.841990454315
64|0.927753725884 0.441419538315 0.905189663968 0.948332719965 0.295028177825 0.604217951001 0.790668968085 0.77636060986 0.227012186915 0.577524582598
114|0.814950847562 0.24563588983 0.290180029069 0.734713483717 0.332709824476 0.967860314358 0.530040036175 0.967826238058 0.585235781895 0.73438823644
239|0.452496395209 0.537464794417 0.299579883982 0.200794418589 0.963929891023 0.736058189178 0.388567092734 0.943375966531 0.476098406655 0.472000839476
117|0.773421633052 0.414085247175 0.342222914096 0.632679724255 0.22858952322 0.245479660615 0.51632175821 0.206746139244 0.950039020277 0.317041699771
65|0.766857281695 1.04088991587 0.332380201253 0.264071925281 0.751472220798 0.438969727748 0.629501153167 0.842091537581 0.350443437287 0.341790247091
137|0.878352822057 0.329522262556 0.346196862254 0.601497658761 0.133484535117 0.284000249347 0.572122934477 0.738092802695 0.720830140684 0.561508888088
257|0.697381073763 0.850206002906 -0.030952227948 0.650978303561 0.913712631706 0.455135155413 0.536077904566 0.878240480988 0.258884469863 0.538750995252
111|0.24728248925 0.327716859405 0.12446989016 0.0621830222694 0.884261523516 0.47789566901 0.67917116936 0.998145934114 0.434290256706 0.140588072407
285|0.0624282534583 0.426983733445 0.639502582865 0.97483104681 0.850100379094 0.15263758034 0.228646889595 0.245148617104 0.82922487935 0.13364750696
96|1.00591823384 0.645456441552 0.186585960639 0.640811679699 0.753092019158 0.93895646881 0.239379996372 0.0880925485108 0.278785590681 0.169435516649
116|0.306289216597 0.0840717234537 0.884829164379 0.517098677282 0.866760205409 0.695000243634 0.132722266323 0.505259662862 0.615002973115 0.734080485125
